2019_oct_03_221	QO	vclaim-pol-05008	1	3	SimBa
2019_oct_03_221	QO	vclaim-pol-15841	1	3	SimBa
2019_oct_03_221	QO	vclaim-pol-01373	1	3	SimBa
2019_oct_03_221	QO	vclaim-pol-16501	1	3	SimBa
2019_oct_03_221	QO	vclaim-pol-17756	1	3	SimBa
2019_nov_21_235	QO	vclaim-pol-16814	1	7	SimBa
2019_nov_21_235	QO	vclaim-pol-00164	1	6	SimBa
2019_nov_21_235	QO	vclaim-pol-03524	1	6	SimBa
2019_nov_21_235	QO	vclaim-pol-00631	1	5	SimBa
2019_nov_21_235	QO	vclaim-pol-16929	1	5	SimBa
2019_nov_21_614	QO	vclaim-pol-00659	1	5	SimBa
2019_nov_21_614	QO	vclaim-pol-00669	1	4	SimBa
2019_nov_21_614	QO	vclaim-pol-05949	1	4	SimBa
2019_nov_21_614	QO	vclaim-pol-00816	1	4	SimBa
2019_nov_21_614	QO	vclaim-pol-14916	1	4	SimBa
2019_nov_21_615	QO	vclaim-pol-12259	1	6	SimBa
2019_nov_21_615	QO	vclaim-pol-15681	1	6	SimBa
2019_nov_21_615	QO	vclaim-pol-10237	1	6	SimBa
2019_nov_21_615	QO	vclaim-pol-10093	1	6	SimBa
2019_nov_21_615	QO	vclaim-pol-11420	1	6	SimBa
2019_nov_21_616	QO	vclaim-pol-13426	1	3	SimBa
2019_nov_21_616	QO	vclaim-pol-15629	1	3	SimBa
2019_nov_21_616	QO	vclaim-pol-02991	1	3	SimBa
2019_nov_21_616	QO	vclaim-pol-08388	1	3	SimBa
2019_nov_21_616	QO	vclaim-pol-03238	1	3	SimBa
2019_oct_16_276	QO	vclaim-pol-00057	1	14	SimBa
2019_oct_16_276	QO	vclaim-pol-18067	1	5	SimBa
2019_oct_16_276	QO	vclaim-pol-10805	1	5	SimBa
2019_oct_16_276	QO	vclaim-pol-15426	1	5	SimBa
2019_oct_16_276	QO	vclaim-pol-18798	1	5	SimBa
2019_oct_16_299	QO	vclaim-pol-00056	1	13	SimBa
2019_oct_16_299	QO	vclaim-pol-15946	1	9	SimBa
2019_oct_16_299	QO	vclaim-pol-02780	1	9	SimBa
2019_oct_16_299	QO	vclaim-pol-06193	1	8	SimBa
2019_oct_16_299	QO	vclaim-pol-09623	1	8	SimBa
2019_oct_16_94	QO	vclaim-pol-00055	1	11	SimBa
2019_oct_16_94	QO	vclaim-pol-01375	1	5	SimBa
2019_oct_16_94	QO	vclaim-pol-14141	1	5	SimBa
2019_oct_16_94	QO	vclaim-pol-14258	1	5	SimBa
2019_oct_16_94	QO	vclaim-pol-10350	1	5	SimBa
2019_oct_16_613	QO	vclaim-pol-07535	1	5	SimBa
2019_oct_16_613	QO	vclaim-pol-02659	1	5	SimBa
2019_oct_16_613	QO	vclaim-pol-17576	1	5	SimBa
2019_oct_16_613	QO	vclaim-pol-08932	1	5	SimBa
2019_oct_16_613	QO	vclaim-pol-01134	1	5	SimBa
2019_oct_16_614	QO	vclaim-pol-07243	1	7	SimBa
2019_oct_16_614	QO	vclaim-pol-03653	1	5	SimBa
2019_oct_16_614	QO	vclaim-pol-02163	1	4	SimBa
2019_oct_16_614	QO	vclaim-pol-06251	1	4	SimBa
2019_oct_16_614	QO	vclaim-pol-06606	1	4	SimBa
2019_oct_16_497	QO	vclaim-pol-12876	1	6	SimBa
2019_oct_16_497	QO	vclaim-pol-04340	1	5	SimBa
2019_oct_16_497	QO	vclaim-pol-13126	1	5	SimBa
2019_oct_16_497	QO	vclaim-pol-02775	1	5	SimBa
2019_oct_16_497	QO	vclaim-pol-00929	1	5	SimBa
2019_oct_16_498	QO	vclaim-pol-00049	1	6	SimBa
2019_oct_16_498	QO	vclaim-pol-05423	1	4	SimBa
2019_oct_16_498	QO	vclaim-pol-07659	1	4	SimBa
2019_oct_16_498	QO	vclaim-pol-05278	1	4	SimBa
2019_oct_16_498	QO	vclaim-pol-00592	1	4	SimBa
2019_oct_16_243	QO	vclaim-pol-00427	1	7	SimBa
2019_oct_16_243	QO	vclaim-pol-16929	1	6	SimBa
2019_oct_16_243	QO	vclaim-pol-18671	1	6	SimBa
2019_oct_16_243	QO	vclaim-pol-16660	1	6	SimBa
2019_oct_16_243	QO	vclaim-pol-11155	1	6	SimBa
2020_feb_08_191	QO	vclaim-pol-16718	1	11	SimBa
2020_feb_08_191	QO	vclaim-pol-09066	1	7	SimBa
2020_feb_08_191	QO	vclaim-pol-09075	1	7	SimBa
2020_feb_08_191	QO	vclaim-pol-08705	1	7	SimBa
2020_feb_08_191	QO	vclaim-pol-12143	1	7	SimBa
2020_feb_08_198	QO	vclaim-pol-10697	1	4	SimBa
2020_feb_08_198	QO	vclaim-pol-01190	1	4	SimBa
2020_feb_08_198	QO	vclaim-pol-17777	1	4	SimBa
2020_feb_08_198	QO	vclaim-pol-01123	1	4	SimBa
2020_feb_08_198	QO	vclaim-pol-01724	1	4	SimBa
2020_feb_08_199	QO	vclaim-pol-01882	1	7	SimBa
2020_feb_08_199	QO	vclaim-pol-07887	1	6	SimBa
2020_feb_08_199	QO	vclaim-pol-03563	1	6	SimBa
2020_feb_08_199	QO	vclaim-pol-17655	1	6	SimBa
2020_feb_08_199	QO	vclaim-pol-05683	1	5	SimBa
2020_feb_08_159	QO	vclaim-pol-13889	1	7	SimBa
2020_feb_08_159	QO	vclaim-pol-17581	1	6	SimBa
2020_feb_08_159	QO	vclaim-pol-10132	1	6	SimBa
2020_feb_08_159	QO	vclaim-pol-09336	1	5	SimBa
2020_feb_08_159	QO	vclaim-pol-17922	1	5	SimBa
2020_feb_08_258	QO	vclaim-pol-00194	1	6	SimBa
2020_feb_08_258	QO	vclaim-pol-09554	1	5	SimBa
2020_feb_08_258	QO	vclaim-pol-09025	1	5	SimBa
2020_feb_08_258	QO	vclaim-pol-16880	1	5	SimBa
2020_feb_08_258	QO	vclaim-pol-11359	1	5	SimBa
2020_feb_08_739	QO	vclaim-pol-16126	1	4	SimBa
2020_feb_08_739	QO	vclaim-pol-04079	1	4	SimBa
2020_feb_08_739	QO	vclaim-pol-16495	1	4	SimBa
2020_feb_08_739	QO	vclaim-pol-16176	1	4	SimBa
2020_feb_08_739	QO	vclaim-pol-05725	1	4	SimBa
2020_feb_08_483	QO	vclaim-pol-04521	1	5	SimBa
2020_feb_08_483	QO	vclaim-pol-05495	1	5	SimBa
2020_feb_08_483	QO	vclaim-pol-02137	1	4	SimBa
2020_feb_08_483	QO	vclaim-pol-06070	1	4	SimBa
2020_feb_08_483	QO	vclaim-pol-06191	1	4	SimBa
2020_feb_20_285	QO	vclaim-pol-17425	1	9	SimBa
2020_feb_20_285	QO	vclaim-pol-10806	1	4	SimBa
2020_feb_20_285	QO	vclaim-pol-18294	1	4	SimBa
2020_feb_20_285	QO	vclaim-pol-08995	1	4	SimBa
2020_feb_20_285	QO	vclaim-pol-11027	1	4	SimBa
2020_feb_20_117	QO	vclaim-pol-17423	1	10	SimBa
2020_feb_20_117	QO	vclaim-pol-04607	1	7	SimBa
2020_feb_20_117	QO	vclaim-pol-14430	1	6	SimBa
2020_feb_20_117	QO	vclaim-pol-11915	1	5	SimBa
2020_feb_20_117	QO	vclaim-pol-05189	1	5	SimBa
2020_feb_20_365	QO	vclaim-pol-17429	1	9	SimBa
2020_feb_20_365	QO	vclaim-pol-14320	1	4	SimBa
2020_feb_20_365	QO	vclaim-pol-00493	1	4	SimBa
2020_feb_20_365	QO	vclaim-pol-17815	1	4	SimBa
2020_feb_20_365	QO	vclaim-pol-09078	1	4	SimBa
2020_feb_20_29	QO	vclaim-pol-16851	1	8	SimBa
2020_feb_20_29	QO	vclaim-pol-05555	1	8	SimBa
2020_feb_20_29	QO	vclaim-pol-18952	1	7	SimBa
2020_feb_20_29	QO	vclaim-pol-18761	1	7	SimBa
2020_feb_20_29	QO	vclaim-pol-18672	1	7	SimBa
2020_feb_20_266	QO	vclaim-pol-17581	1	6	SimBa
2020_feb_20_266	QO	vclaim-pol-13889	1	6	SimBa
2020_feb_20_266	QO	vclaim-pol-01780	1	6	SimBa
2020_feb_20_266	QO	vclaim-pol-01128	1	5	SimBa
2020_feb_20_266	QO	vclaim-pol-05752	1	5	SimBa
2020_feb_20_268	QO	vclaim-pol-18821	1	3	SimBa
2020_feb_20_268	QO	vclaim-pol-04040	1	3	SimBa
2020_feb_20_268	QO	vclaim-pol-17360	1	3	SimBa
2020_feb_20_268	QO	vclaim-pol-00853	1	3	SimBa
2020_feb_20_268	QO	vclaim-pol-03117	1	3	SimBa
2019_nov_22_246	QO	vclaim-pol-16773	1	3	SimBa
2019_nov_22_246	QO	vclaim-pol-16799	1	3	SimBa
2019_nov_22_246	QO	vclaim-pol-02779	1	3	SimBa
2019_nov_22_246	QO	vclaim-pol-11213	1	3	SimBa
2019_nov_22_246	QO	vclaim-pol-00473	1	3	SimBa
2019_nov_22_247	QO	vclaim-pol-11170	1	2	SimBa
2019_nov_22_247	QO	vclaim-pol-15903	1	2	SimBa
2019_nov_22_247	QO	vclaim-pol-16436	1	2	SimBa
2019_nov_22_247	QO	vclaim-pol-00224	1	2	SimBa
2019_nov_22_247	QO	vclaim-pol-06874	1	2	SimBa
2019_nov_22_248	QO	vclaim-pol-16773	1	3	SimBa
2019_nov_22_248	QO	vclaim-pol-16799	1	3	SimBa
2019_nov_22_248	QO	vclaim-pol-02779	1	3	SimBa
2019_nov_22_248	QO	vclaim-pol-11213	1	3	SimBa
2019_nov_22_248	QO	vclaim-pol-00473	1	3	SimBa
2019_nov_22_249	QO	vclaim-pol-07761	1	3	SimBa
2019_nov_22_249	QO	vclaim-pol-00311	1	3	SimBa
2019_nov_22_249	QO	vclaim-pol-04548	1	3	SimBa
2019_nov_22_249	QO	vclaim-pol-15583	1	3	SimBa
2019_nov_22_249	QO	vclaim-pol-17777	1	3	SimBa
2019_nov_22_621	QO	vclaim-pol-10412	1	4	SimBa
2019_nov_22_621	QO	vclaim-pol-07319	1	4	SimBa
2019_nov_22_621	QO	vclaim-pol-04048	1	4	SimBa
2019_nov_22_621	QO	vclaim-pol-04269	1	3	SimBa
2019_nov_22_621	QO	vclaim-pol-06547	1	3	SimBa
